ID,Condition,MTurkTime,Gender,Age,SocialClass,Education,TIPI_O,TIPI_C,TIPI_E,TIPI_A,TIPI_N,RIBS_Tot,Task1,TaskType1,JS_Flu1,Flu1,Flex1,Orig1,OOI_Ord1,OOI_Lat1,OG_Orig1,OG_OOI_Ord1,OG_OOI_Lat1,OffWin1,ReadTime1,Task2,TaskType2,JS_Flu2,Flu2,Flex2,Orig2,OOI_Ord2,OOI_Lat2,OG_Orig2,OG_OOI_Ord2,OG_OOI_Lat2,OffWin2,ReadTime2,Task3,TaskType3,JS_Flu3,Flu3,Flex3,Orig3,OOI_Ord3,OOI_Lat3,OG_Orig3,OG_OOI_Ord3,OG_OOI_Lat3,OffWin3,ReadTime3,Task4,TaskType4,JS_Flu4,Flu4,Flex4,Orig4,OOI_Ord4,OOI_Lat4,OG_Orig4,OG_OOI_Ord4,OG_OOI_Lat4,OffWin4,ReadTime4,Task5,TaskType5,JS_Flu5,Flu5,Flex5,Orig5,OOI_Ord5,OOI_Lat5,OG_Orig5,OG_OOI_Ord5,OG_OOI_Lat5,OffWin5,ReadTime5,Task6,TaskType6,JS_Flu6,Flu6,Flex6,Orig6,OOI_Ord6,OOI_Lat6,OG_Orig6,OG_OOI_Ord6,OG_OOI_Lat6,OffWin6,ReadTime6,Task7,TaskType7,JS_Flu7,Flu7,Flex7,Orig7,OOI_Ord7,OOI_Lat7,OG_Orig7,OG_OOI_Ord7,OG_OOI_Lat7,OffWin7,ReadTime7,Task8,TaskType8,JS_Flu8,Flu8,Flex8,Orig8,OOI_Ord8,OOI_Lat8,OG_Orig8,OG_OOI_Ord8,OG_OOI_Lat8,OffWin8,ReadTime8,Task9,TaskType9,JS_Flu9,Flu9,Flex9,Orig9,OOI_Ord9,OOI_Lat9,OG_Orig9,OG_OOI_Ord9,OG_OOI_Lat9,OffWin9,ReadTime9,Flu_Total,Flex_Total,Orig_Total,OOI_Ord_Avg,OOI_Lat_Avg,OG_Orig_Total,OG_OOI_Ord_Avg,OG_OOI_Lat_Avg
85925584,4,760,2,24,3,4,6,9,4,8,5,78,5,2,8,8,4,1,6,24.782,1,6,24.782,1,6816,6,2,2,2,1,1,1,9.151,1,1,9.151,1,2400,4,2,7,7,4,3,3,17.867,2,3,17.867,0,1876,8,3,3,3,3,3,1,13.123,1,2,29.079,0,15656,9,3,3,3,3,1,3,5.254,1,3,5.254,0,26386,7,3,1,1,1,0,0, ,0,0, ,0,7239,2,2,7,7,3,5,2,9.088,4,2,11.158,0,3322,3,1,7,7,3,6,2,10.063,0,3,13.995,0,1528,1,1,6,6,0,0,0,4.755,2,1,4.755,0,1755,44,22,20,2,11.76,12,2.333,14.505
25044406,8,2088,1,45,4,6,7,8,2,10,7,54,9,3,6,6,5,4,1,7.846,2,1,7.846,0,4065,8,3,1,1,1,0,0, ,0,0, ,0,5422,7,3,4,4,4,3,1,7.833,2,1,7.833,0,2423,6,2,5,5,3,3,1,6.972,1,1,6.972,0,5464,5,2,5,5,3,1,4,8.072,0,0, ,0,2902,4,2,3,3,2,1,2,6.569,1,2,6.569,0,1493,3,1,3,3,2,2,1,15.54,0,1,15.54,0,2714,2,2,2,2,2,2,1,8.074,2,1,8.074,0,1979,1,1,3,3,0,0,0,2.346,1,3,14.327,0,2384,32,22,16,1.222,7.907,9,1.111,9.594
95449643,6,5,2,45,2,2,11,11,7,13, ,56,7,3,3,3,3,1,1,3.037,0,0, ,0,3158,9,3,5,5,3,5,1,12.835,4,1,12.835,0,7720,8,3,4,4,3,3,1,6.663,1,1,6.663,0,4683,1,1,1,5,0,0,0, ,2,3, ,0,14286,3,1,1,6,3,1,2, ,0,2, ,0,1559,2,2,1,7,3,4,4, ,3,4, ,0,3104,4,2,1,3,3,1,2, ,0,0, ,0,7318,6,2,1,5,3,5,1, ,3,3, ,0,3243,5,2,1,7,4,0,0, ,0,0, ,0,3466,45,25,20,1.333,7.512,13,1.556,9.749
89977939,9,683,2,78,4,3,14,14, ,14,14,60,3,1,6,6,2,3,3,26.778,0,3,26.778,0,51392,2,2,6,6,4,5,2,29.098,4,2,29.098,1,51372,1,1,3,3,0,0,0,128.362,1,3,128.362,0,17211,4,2,7,7,5,1,7,215.227,0,0, ,0,19418,6,2,5,5,3,0,0, ,0,0, ,0,16564,5,2,10,10,4,1,6,66.059,0,0, ,0,14270,8,3,1,1,1,0,0, ,0,0, ,0,3499,7,3,1,1,1,1,1,5.359,1,1,5.359,0,24730,9,3,1,1,1,0,0, ,0,0, ,0,10137,40,21,11,2.111,78.481,6,1,47.399
99925359,4,2354,2,33,3,5,14,9,12, ,6,56,8,3,2,2,2,0,0, ,0,0, ,0, ,9,3,5,5,3,1,1,1.708,0,1, ,0,38699,7,3,4,4,3,3,1,23.322,1,2,45.217,0,26388,2,2,5,5,3,4,1,11.221,1,1,11.221,0,3963,3,1,4,4,4,3,2,12.346,0,2,12.346,0,1893,1,1,4,4,0,0,0,4.685,0,0, ,0,1722,5,2,9,9,4,2,8,29.934,1,9,44.873,0,5930,6,2,6,6,3,2,1,9.824,1,1,9.824,0,2294,4,2,5,5,3,3,1,11.076,1,1,11.076,0,1746,44,25,18,1.667,13.015,5,1.889,22.426
73786744,1,2457,2,33,4,4,12,14,4,12,6,69,2,2,5,5,1,3,2,4.7,1,2,6.781,0,7959,1,1,2,2,0,0,0, ,0,0, ,0,4261,3,1,3,3,2,0,0, ,0,0, ,0,2897,5,2,5,5,2,0,0, ,0,0, ,0,9727,6,2,3,3,2,1,2,10.596,0,0, ,0,5454,4,2,2,2,1,0,0, ,0,0, ,0,7378,7,3,3,3,2,3,1,3.255,3,1,3.255,1,5806,8,3,3,3,2,1,3,23.204,1,3,23.204,0,14035,9,3,4,4,3,2,2,3.001,2,2,3.001,0,3279,30,15,10,1.111,8.951,7,.889,9.06
86402886,3,550,1,32,4,5,13,13,12,12,13,84,3,1,5,5,1,2,4,19.475,0,0, ,0,15783,1,1,3,3,0,0,0,7.176,0,0, ,0,4029,2,2,4,4,3,3,1,2.267,2,1,2.267,0,3797,5,2,5,5,4,0,0, ,0,0, ,0,5933,6,2,5,5,2,0,0, ,0,0, ,0,3993,4,2,4,4,3,0,0, ,0,0, ,0,4352,8,3,2,2,2,0,0, ,0,0, ,0,9871,9,3,2,2,2,2,1,24.32,1,1,34.306,0,2903,7,3,2,0,0,0,0, ,0,0, ,0,15857,30,17,7,.75,13.31,4,.5,16.263
49285059,3,594,2,54,3,4,12,12,6,11,14,52,2,2,2,2,1,1,1,17.638,0,1, ,0,21885,1,1,1,1,0,0,0, ,0,0, ,0,7766,3,1,2,2,2,0,0, ,0,0, ,0,4946,4,2,5,5,3,2,3,10.404,0,0, ,0,6214,6,2,5,5,3,1,2,9.534,0,0, ,0,4423,5,2,9,9,4,0,0, ,0,0, ,0,6454,8,3,4,4,2,3,1,2.799,1,4,19.428,0,8312,9,3,4,4,3,1,3,20.117,0,3, ,0,3973,7,3,4,4,2,3,2,11.577,1,4,38.52,0,2277,36,20,11,1.333,12.012,2,1.333,28.974
55295363,9,840,2,37,4,5,9,11,6,9,7,49,2,2,12,12,2,11,1,2.867,6,1,2.867,0,17242,3,1,12,12,3,8,2,6.724,0,9,35.436,0,18023,1,1,7,7,0,0,0,9.839,0,0, ,0,4539,6,2,7,7,4,2,5,43.951,1,5,43.951,0,3380,4,2,4,4,4,1,3,11.165,0,0, ,0,2524,5,2,15,15,5,5,7,29.957,3,7,29.957,0,2428,8,3,3,3,1,2,2,6.728,1,3,9.064,0,17898,9,3,1,1,1,0,0, ,0,0, ,0,7800,7,3,3,2,2,1,1,4.039,0,0, ,0,5942,63,22,30,2.333,14.409,14,3.111,22.329
78072732,4,883,2,28,3,4,11,12,10, , ,63,3,1,4,4,2,2,2,20.885,0,0, ,0,31594,2,2,3,3,3,1,1,6.616,0,1, ,0,4771,1,1,3,3,0,0,0,39.139,0,0, ,0,3981,6,2,5,5,3,3,1,8.064,1,1,8.064,0,6956,5,2,8,8,2,4,5,16.588,1,8,58.607,0,3544,4,2,7,7,6,6,2,16.262,1,5,65.135,0,5004,9,3,7,7,2,5,3,15.166,5,3,15.166,0,6986,8,3,8,8,4,6,1,3.336,3,2,7.243,0,11384,7,3,6,6,3,5,2,3.916,3,3,6.118,0,2205,51,25,32,1.889,14.441,14,2.556,26.722
56213356,7,1245,2,32,3,5,14,8,6,11,11,60,9,3,5,0,0,0,0, ,0,0, ,0,20714,8,3,2,2,2,2,1,25.743,1,1,25.743,0,5956,7,3,3,3,2,3,1,32.705,2,2,65.314,0,6013,6,2,15,15,8,11,2,7.521,7,3,14.565,0,1963,5,2,15,15,3,2,8,73.161,0,0, ,0,1410,4,2,13,12,4,9,1,2.9,6,1,2.9,2,2171,3,1,11,11,2,10,2,45.422,0,2,45.422,0,3501,2,2,1,3,2,2,1, ,2,1, ,1,6259,1,1,14,13,0,0,0,8.957,0,0, ,0,2330,74,23,39,2,28.058,22,1.375,27.15
85632875,8,1530,1,25,3,5, ,14,8,4,5,55,5,2,12,12,4,4,2,15.085,1,3,17.604,0,7030,4,2,8,8,3,6,1,8.659,3,2,11.653,0,3903,6,2,11,11,3,6,2,6.831,3,8,32.024,0,6502,8,3,9,9,4,6,2,13.398,4,2,13.398,0,2522,7,3,6,6,3,2,4,37.634,2,4,37.634,0,2139,9,3,10,10,6,8,1,7.239,4,1,7.239,0,10787,2,2,8,8,2,6,2,18.983,4,2,21.35,0,31026,1,1,5,5,0,0,0,6.054,0,0, ,0,2746,3,1,6,6,4,5,2,31.076,0,2,31.076,0,20479,75,29,43,1.778,16.107,22,2.778,19.781
94087418,6,1242,1,39,2,6,13,13,8,13,13,76,6,2,3,3,2,2,2,20.221,0,0, ,0,27419,4,2,1,1,1,0,0, ,0,0, ,0,8436,5,2,3,3,2,0,0, ,0,0, ,0,16641,9,3,6,6,3,4,1,13.341,3,1,13.341,0,7548,7,3,7,7,4,6,2,12.35,6,2,12.35,0,2172,8,3,5,5,2,3,1,12.112,2,2,25.565,0,15870,3,1,1,1,1,0,0, ,0,0, ,0,36524,1,1,1,1,0,0,0,20.443,0,0, ,0,11140,2,2,1,1,1,0,0, ,0,0, ,0,14432,28,16,15,.667,15.693,11,.556,17.085
86839791,2,1157,2,45,3,6,12,8,8,10,14,57,3,1,6,5,2,3,3,24.22,0,4,28.731,0,8676,1,1,6,5,0,0,0,11.584,0,0, ,0,2896,2,2,6,6,2,5,1,4.165,3,1,9.486,0,2790,6,2,14,13,7,11,2,7.071,6,2,7.071,0,2282,4,2,8,8,5,4,1,14.279,3,3,21.592,0,3980,5,2,12,12,5,2,10,29.534,2,10,29.534,0,2005,8,3,1,1,1,0,0, ,0,0, ,0,16688,9,3,1,1,1,1,1,8.361,0,1, ,0,13150,7,3,1,1,1,0,0, ,0,0, ,0,10107,52,24,26,2,14.173,16,2.667,19.753
48785153,3,796,1,33,4,2,11,12,4,12,11,47,3,1,1,0,0,0,0, ,0,0, ,1,2063,1,1,2,2,0,0,0,20.254,0,0, ,0,1343,2,2,1,1,1,1,1,7.933,0,1, ,0,3101,5,2,7,7,4,1,3,13.733,0,0, ,0,3470,4,2,4,4,4,2,2,6.431,0,0, ,0,3843,6,2,4,4,3,2,1,15.087,1,2,17.002,3,7885,9,3,8,7,3,7,1,16.147,5,1,16.147,0,4643,8,3,2,1,1,0,0, ,0,0, ,0,7539,7,3,4,4,3,3,2,10.05,1,4,26.059,0,7135,30,19,16,1.25,12.805,7,1,19.736
51247000,7,709,2,21,4,5,11,12, ,10,7,57,1,1,20,20,4,14,2,3.572,0,0, ,0,2018,3,1,18,18,5,12,1,1.36,0,8,27.351,2,1525,2,2,20,20,4,14,2,3.572,6,2,16.836,0,2018,4,2,17,17,4,10,2,4.41,5,8,20.898,0,4889,6,2,9,9,5,7,2,8.003,1,3,10.355,1,20354,5,2,15,15,5,7,6,13.733,3,7,16.581,1,1971,7,3,1,1,1,0,0, ,0,0, ,0,1523,9,3,2,1,1,0,0, ,0,0, ,0,22608,8,3,1,1,1,1,1,7.671,0,0, ,0,6938,93,26,51,1.556,6.372,20,3.222,16.312
62681291,2,163,2,19,4,3, ,10,7, ,8,64,3,1,1,1,1,0,0, ,0,0, ,0,10490,1,1,1,1,0,0,0,7.078,0,0, ,0,5720,2,2,1,1,1,1,1,8.3,0,1, ,0,2137,4,2,4,4,3,3,2,7.462,0,0, ,0,4162,6,2,5,5,3,2,1,2.168,1,4,20.919,0,3015,5,2,7,7,4,0,0, ,0,0, ,0,3209,7,3,10,10,5,7,3,6.843,2,6,26.955,0,8588,9,3,5,5,2,4,1,3.467,3,1,3.467,0,2421,8,3,8,8,4,8,1,5.418,5,2,11.194,0,7191,42,23,25,1,5.819,12,1.667,13.923
11010546,9,7,2,38,4,5,11,10,6,10,6,70,3,1,9,9,2,5,1,2.96,0,1,2.96,0,27042,2,2,7,7,3,4,2,22.266,2,2,32.947,0,2270,1,1,8,8,0,0,0,12.26,0,0, ,0,1531,4,2,22,22,4,14,3,7.562,5,5,13.999,0,4553,6,2,13,13,6,1,7,13.112,1,7,13.112,0,8796,5,2,22,22,6,11,5,10.255,4,13,55.439,0,2888,9,3,4,4,4,3,1,5.392,2,1, ,0,8829,8,3,2,2,2,0,0, ,0,0, ,0,1854,7,3,1,1,1,1,1,11.893,1,1,11.893,0,12179,88,28,39,2.222,10.713,19,3.667,21.664
87145597,1,0,1,29,2,4,10,11,2,9,13,50,2,2,5,5,1,4,2,14.006,3,2,14.006,0,11955,3,1,6,6,2,5,1,2.977,0,5,20.802,0,3202,1,1,5,5,0,0,0,4,0,0, ,0,11284,5,2,8,8,4,3,4,19.761,2,4,19.761,0,13316,4,2,5,5,3,2,3,13.943,1,5,32.354,0,9295,6,2,8,8,5,3,3,12.03,2,4,16.19,0,11118,8,3,8,8,5,7,2,6.926,5,2,6.926,0,6907,9,3,9,9,3,7,1,16.413,6,1,16.413,0,14626,7,3,7,7,6,6,1,2.682,5,1,2.682,0,3860,61,29,37,1.889,10.304,24,2.667,16.142
10856261,5,1222,2,50,3,5,14,5,14,8,5,64,3,1,13,13,3,12,1,3.167,0,4,15.107,0,20333,1,1,8,8,0,0,0,8.071,0,0, ,0,4219,2,2,4,4,1,4,1,10.585,1,1,16.659,0,5097,6,2,20,20,7,16,3,13.884,11,4,43.049,0,16016,5,2,11,11,4,3,6,33.622,2,6,33.622,0,5709,4,2,8,8,4,6,2,15.225,4,2,15.225,0,6572,8,3,4,4,4,1,1,8.552,1,1,8.552,1,10763,9,3,4,4,4,3,1,7.046,2,1,7.046,0,2976,7,3,4,4,3,2,2,31.097,0,0, ,0,2271,76,30,47,1.889,14.583,25,2.222,18.416
24802850,4,1543,2,60,2,5,13,13,4,12, ,75,1,1,3,3,2,1,3,24.603,0,0, ,0,3936,2,2,3,3,2,1,3,24.603,0,3, ,0,3936,3,1,2,2,2,1,2,19.857,0,2,19.857,0,2726,4,2,6,6,5,4,2,11.868,3,2,11.868,0,4818,5,2,14,14,5,3,9,44.854,2,9,44.854,0,4259,6,2,9,9,5,8,2,10.529,5,2,10.529,0,7048,7,3,6,6,4,4,2,8.851,2,4,36.509,0,15214,8,3,7,7,5,5,2,31.167,4,3,50.349,0,19532,9,3,7,7,5,7,1,4.333,6,1,4.333,0,13155,55,33,33,2.556,19.188,22,2.889,25.471
10966863,6,955,2,34,1,2,12,8,11,10,8,68,1,1,4,4,4,2,2,8.821,0,0, ,0,4862,2,2,4,4,4,2,2,8.821,0,2, ,0,4862,3,1,4,4,2,2,3,14.738,0,4,23.887,0,4624,7,3,7,7,5,6,1,12.656,5,1,12.656,0,10502,8,3,4,4,3,3,2,21.255,3,2,21.255,0,4865,9,3,8,8,4,6,1,16.065,5,1,16.065,0,6855,4,2,3,3,2,1,3,27.889,1,3,27.889,0,6902,5,2,1,16,4,3,8, ,2,9, ,0,3245,6,2,4,4,4,4,1,8.814,2,1,8.814,0,3292,53,28,27,2.333,16.99,18,2.556,18.428
36268477,8,1906,2,24,2,4,12,12,13,12,13,53,4,2,4,4,3,1,2,14.592,0,0, ,0,3243,6,2,3,3,2,2,2,12.764,1,3,14.22,0,2760,5,2,14,14,5,3,6,14.228,0,0, ,0,4421,1,1,1,1,0,0,0, ,0,0, ,0,11131,3,1,1,1,1,0,0, ,0,0, ,0,2171,2,2,1,1,1,0,0, ,0,0, ,0,3852,7,3,4,4,2,4,1,6.048,2,2,20.201,0,17401,9,3,1,0,0,0,0, ,0,0, ,0,8004,8,3,1,1,1,1,1,25.379,0,0, ,0,5478,29,15,11,1.5,14.602,3,.625,17.211
53004976,7,482,1,33,4,6,6,10,4,8,7,70,6,2,36,36,7,32,1,4.665,26,2,8.448,1,11931,5,2,21,21,6,12,1,2.737,10,4,10.824,1,1887,4,2,19,19,6,15,1,5.297,9,4,16.801,0,2600,3,1,12,12,4,8,1,2.265,0,3,14.449,0,13096,2,2,7,7,4,4,2,14.008,2,2,14.008,0,1711,1,1,7,7,0,0,0,31.464,0,0, ,0,3107,9,3,2,2,2,0,0, ,0,0, ,0,2702,8,3,2,2,1,1,2,11.496,0,0, ,0,5654,7,3,3,3,2,1,2,13.239,1,2,13.239,0,10609,109,32,73,1.111,10.646,51,2.222,16.492
73270347,8,1932,1,22,3,5,8,10,10,8,5,67,8,3,9,9,5,8,1,7.16,5,4,35.865,0,2556,9,3,6,6,2,4,3,6.934,2,3,10.197,0,9679,7,3,4,4,3,3,2,14.872,2,2,14.872,0,5553,5,2,10,10,5,1,8,30.007,1,8,30.007,0,4229,6,2,5,5,3,2,2,11.503,1,4,20.348,0,1465,4,2,8,8,4,6,1,6.209,2,5,27.864,0,2039,2,2,7,7,3,5,1,2.769,2,1,2.769,2,4493,3,1,3,3,2,2,2,13.061,0,2,13.061,0,5251,1,1,3,3,0,0,0, ,0,0, ,1,3533,55,27,31,2.222,11.564,15,3.222,19.373
46419345,3,851,2,23,3,5,14, ,8,11, ,59,3,1,1,0,0,0,0, ,0,0, ,0,17070,1,1,3,3,0,0,0,19.233,0,0, ,0,4150,2,2,5,5,3,4,1,8.385,2,1,20.616,0,2269,6,2,9,9,5,4,1,2.307,0,0, ,0,10829,4,2,7,7,3,4,3,13.876,3,3,13.876,0,3034,5,2,10,10,4,2,8,41.045,1,8,41.045,0,2639,7,3,5,5,4,1,3,16.462,1,3,16.462,0,2810,8,3,3,3,2,2,2,22.329,1,3,51.707,0,1764,9,3,4,4,3,2,3,23.273,0,3, ,0,6745,46,24,19,2.625,18.364,8,2.625,28.741
40408823,9,1033,2,23,2,3,4,10,9,8,5,29,2,2,2,2,2,1,1,60.832,1,1,60.832,1, ,3,1,2,2,2,2,1,5.481,0,0, ,0,3068,1,1,2,2,0,0,0, ,0,0, ,0,3473,6,2,4,4,3,2,2,17.244,2,2,17.244,0,15927,5,2,4,4,3,1,4,25.9,0,0, ,0,3415,4,2,5,5,3,4,2,11.125,2,3,15.328,0,1862,8,3,4,4,2,3,2,14.846,0,0, ,0,2735,7,3,1,1,1,1,1, ,0,0, ,2,5151,9,3,5,5,4,3,1,12.579,1,1, ,0,6756,29,20,17,1.556,21.144,6,.778,31.135
55412878,9,1063,1,31,2,3,12,6,3,11,8,49,1,1,20,20,2,19,1,9.99,0,0, ,0,1759,3,1,9,9,3,4,3,28.713,0,7,74.769,0,2368,2,2,20,20,2,19,1,9.99,11,1,9.99,0,1759,4,2,12,12,4,12,1,11.035,6,2,26.733,0,2049,5,2,18,18,6,8,6, ,7,6, ,1,2109,6,2,11,11,5,7,1,5.232,4,1,5.232,1,3728,9,3,2,2,1,0,0, ,0,0, ,0,5998,8,3,1,1,1,0,0, ,0,0, ,0,5921,7,3,2,2,2,2,1,8.491,0,0, ,0,1830,85,24,52,1.444,18.93,32,2.111,33.368
26048904,6,2642,2,30,1,2,4,10,4,8,2,50,8,3,6,6,4,3,1,14.503,1,1,14.503,0,24289,7,3,6,6,5,5,1,3.324,3,4,36.419,0,11548,9,3,7,7,5,6,1,11.736,4,1,11.736,0,13424,5,2,9,9,3,3,4,15.372,0,0, ,0,14133,4,2,3,3,3,0,0, ,0,0, ,0,5035,6,2,5,5,3,3,1,5.41,2,1,5.41,0,13302,2,2,8,8,2,5,1,3.721,4,1,3.721,0,38317,1,1,4,4,0,0,0,48.414,0,0, ,0,2068,3,1,4,4,2,4,1,39.34,0,2,46.197,0,1847,52,27,29,1.111,17.728,14,1.111,19.664
27560026,4,1224,2,40,4,5,10,11,3,13,11,63,8,3,4,4,2,1,3,39.846,0,0, ,0,21423,9,3,3,3,2,1,3,69.33,1,3,69.33,0,10897,7,3,5,5,4,2,4,33.553,1,5,48.885,0,4835,5,2,11,11,4,3,3,8.837,2,3,8.837,0,4769,6,2,5,5,3,3,2,5.727,2,4,17.555,0,2130,4,2,4,4,4,3,2,10.145,1,3,20.428,0,1882,2,2,4,4,1,3,2,10.394,2,2,10.394,0,4617,3,1,2,2,2,1,2,10.091,0,2,10.091,0,9147,1,1,3,3,0,0,0,14.482,0,0, ,1,2986,41,22,17,2.333,22.489,9,2.444,26.503
72102007,7,816,2,24,3,3,11,4,6,7,5,74,5,2,7,7,4,1,7,13.426,0,0, ,0,6907,4,2,7,7,4,4,1,4.669,2,3,17.068,0,1564,6,2,3,3,2,0,0, ,0,0, ,0,1296,2,2,6,6,2,6,1,13.981,4,1,15.989,0,2148,1,1,6,6,0,0,0,9.618,0,0, ,0,1342,3,1,2,2,2,1,1,5.438,0,1,5.438,0,425,8,3,2,2,2,2,1,8.663,2,1,8.663,1, ,7,3,2,2,1,0,0, ,0,0, ,0,1721,9,3,2,2,1,0,0, ,0,0, ,0,9619,37,18,14,1.222,9.299,10,1.111,13.39
11659791,7,442,2,24,2,5,11,12,7,12,6,65,8,3,3,3,2,2,2,6.34,1,3,14.165,1,5653,9,3,4,4,2,3,1,7.153,2,1,15.595,0,1292,7,3,2,2,2,1,2,12.687,1,2,12.687,0,2246,2,2,1,0,0,0,0, ,0,0, ,0,16552,3,1,5,5,3,4,2,14.107,0,2,14.107,0,2546,1,1,3,3,0,0,0,16.789,0,0, ,0,6088,5,2,8,8,4,0,0, ,0,0, ,0,8477,6,2,6,6,4,1,2,8.334,0,0, ,0,1711,4,2,7,7,4,2,4,24.363,0,0, ,0,2536,38,21,13,1.625,12.825,5,1.25,14.669
16880593,5,772,1,36,4,6,9,10,10,14,2,57,1,1,5,5,5,2,1,21.181,0,0, ,0,1826,3,1,5,5,3,4,2,26.111,0,3,46.879,0,3142,2,2,5,5,5,2,1,21.181,1,1,99.624,0,1826,4,2,13,13,5,10,1,12.298,7,1,12.298,0,6254,5,2,9,9,4,3,1,6.5,2,8,49.713,0,1980,6,2,10,10,3,7,1,9.019,5,1,9.019,0,4568,8,3,4,4,4,2,2,18.647,1,4,40.655,0,24626,9,3,3,3,2,2,2,7.364,2,2,7.364,0,2831,7,3,3,3,2,1,3,27.549,1,3,27.549,0,6060,56,28,31,1.444,19.657,22,2.667,37.927
82368095,2,1432,2,22,4,5,11,14,13, ,13,64,1,1,1,0,0,0,0, ,0,0, ,1,3398,2,2,1,0,0,0,0, ,0,0, ,0,3398,3,1,1,1,1,0,0, ,0,0, ,0,2066,6,2,9,9,5,7,1,3.926,0,0, ,0,3017,4,2,3,3,3,1,2,4.88,1,2,4.88,0,2185,5,2,9,9,4,3,7,23.956,1,8,28.834,0,1861,7,3,1,1,1,0,0, ,0,0, ,0,5260,8,3,3,3,2,2,1,21.284,2,1,21.284,0,22097,9,3,4,4,2,3,1,13.397,2,1,13.397,0,12911,30,18,16,1.5,13.489,6,1.714,17.099
80187390,1,701,2,40,3,6,13,11,2,14,6,50,2,2,1,0,0,0,0, ,0,0, ,0,23962,1,1,1,1,0,0,0,6.033,0,0, ,0,11940,3,1,1,1,1,0,0, ,0,0, ,0,2332,4,2,3,3,2,1,3,43.073,1,3,43.073,0,8208,5,2,7,7,3,0,0, ,0,0, ,0,5740,6,2,5,5,2,2,2,17.83,1,4,34.244,0,3616,9,3,1,1,1,0,0, ,0,0, ,0,2222,8,3,1,1,1,1,1,3.804,0,0, ,0,2846,7,3,1,1,1,0,0, ,0,0, ,0,4195,20,11,4,.75,17.685,3,1,27.783
75686319,2,869,2,21,2,5, ,12,4,12,8,63,3,1,3,3,2,2,2,12.47,0,0, ,0,7599,2,2,2,2,2,1,2,11.601,1,2,11.601,0,1502,1,1,2,2,0,0,0,3.682,0,0, ,0,1947,6,2,3,3,3,1,1,3.463,0,0, ,0,3978,4,2,4,4,3,1,4,19.092,0,0, ,0,2707,5,2,9,9,4,3,5,13.257,0,0, ,0,4454,7,3,2,2,1,1,2,16.013,1,2,16.013,0,2938,9,3,1,1,1,1,1, ,0,1, ,0,12538,8,3,2,2,2,1,1, ,1,1, ,0, ,28,18,11,2,11.368,4,.889,11.789
50465248,3,555,2,55,4,4,9,14,10,12,14,71,2,2,6,6,2,4,1,5.297,2,1,5.297,0,20786,1,1,6,6,0,0,0,6.237,0,0, ,0,4411,3,1,3,3,1,2,2,18.231,0,2,18.231,0,2507,5,2,9,9,4,1,9,40.94,1,9,40.94,0,9181,6,2,5,5,3,2,1,3.588,1,4,12.627,0,3735,4,2,6,6,3,3,3,17.219,2,3,17.219,0,2672,9,3,5,5,3,4,2,6.627,2,2,6.627,0,4474,7,3,3,3,3,1,3,7.776,1,3,7.776,0,13032,8,3,6,6,3,5,2,4.326,3,3,6.142,0,3072,49,22,22,2.556,12.249,12,3,14.357
21171864,4,2564,2,51,4,5,6,14,3,12,11,47,5,2,3,3,2,0,0, ,0,0, ,0,6887,4,2,4,3,3,1,3,10.004,0,0, ,0,3992,6,2,3,3,3,0,0, ,0,0, ,0,4857,8,3,6,6,3,3,1,7.422,2,1,7.422,0,5038,7,3,4,4,4,3,2,56.431,2,2,56.431,0,4992,9,3,4,3,2,1,1,10.787,0,1, ,0,14481,2,2,4,4,3,2,3,16.408,0,3, ,0,6966,1,1,3,3,0,0,0,3.867,0,0, ,0,3690,3,1,2,2,2,1,2,11.987,0,2,11.987,0,5978,31,22,11,1.333,16.701,4,1,25.28
20038333,6,629,2,31,4,4, , ,6,8,11,60,3,1,11,11,5,7,3,7.552,0,8,28.98,0,18762,2,2,14,14,2,10,2,5.568,5,2,7.279,0,1451,1,1,9,9,0,0,0,14.264,0,0, ,0,1885,6,2,10,10,6,5,4,10.11,2,9,38.75,0,7399,5,2,9,9,5,3,2,5.894,1,6,26.356,0,1555,4,2,11,11,5,7,2,8.45,1,9,50.023,1,1700,9,3,3,3,3,2,2,43.128,1,2,43.128,0,7948,8,3,2,2,2,0,0, ,0,0, ,0,10262,7,3,2,2,2,1,2,5.103,0,0, ,0,3928,71,30,35,1.889,12.509,12,4.667,31.018
49798374,8,877,1,34,4,3,13, ,4, ,11,62,2,2,1,1,1,1,1,10.963,0,1, ,1,34118,3,1,1,1,1,1,1,10.598,0,1,10.598,0,2312,1,1,1,1,0,0,0,20.922,0,0, ,0,2239,5,2,1,5,3,0,0, ,0,0, ,0,7943,6,2,4,3,2,0,0, ,0,0, ,0,2128,4,2,1,1,1,1,1,25.456,1,1,25.456,0,2965,8,3,5,5,2,5,1,6.292,4,1,6.292,0,1639,9,3,8,8,5,6,1,52.723,3,1,4.816,0,13709,7,3,8,8,7,6,2,14.282,3,2,14.282,0,1909,33,22,20,.778,20.177,11,.778,12.289
