FamilyID,InstanceZ
12245,
12245,
12245,
12245,
12245,
12245,2.1.1.0.1.0
12245,
12245,
12245,2.1.1.0.1.1
12245,
12245,
12245,
12245,
12245,
12245,
12245,
12245,
12245,2.1.1.1.1.1
12245,
12245,
12245,2.1.1.1.2.1
12245,
12245,
12245,
12245,
12245,
12245,
12245,
12245,
12245,
12246,0.0.0.0.0.0
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12246,
12247,0.0.0.0.0.0
12247,
12247,
12247,
12247,0.0.0.0.1.0
12247,
12247,
12247,
12247,
12247,0.0.1.0.1.0
12247,
12247,
12247,
12247,
12247,
12247,
12247,0.1.1.0.1.0
12247,
12247,
12247,0.1.1.1.1.0
12247,
12247,
12247,
12247,1.1.1.1.1.0
12247,
12247,
12247,
12247,
12247,
12260,0.0.0.0.0.0
12260,
12260,
12260,
12260,
12260,
12260,
12260,
12260,0.0.1.0.0.0
12260,
12260,
12260,
12260,
12260,0.0.2.0.0.0
12260,
12260,
12260,
12260,
12260,0.1.2.0.0.0
12260,
12260,
12260,
12260,0.1.2.0.1.0
12260,
12260,
12260,
12260,1.1.2.0.1.0
12260,
12260,
12260,
12260,
12260,
12260,
12260,1.1.2.0.1.1
12260,
12260,
12260,1.1.2.2.1.1
12260,
12260,
12260,
12260,
12260,
12260,
12260,
12260,
12260,1.1.2.2.2.1
12260,
12260,
12262,0.0.0.0.0.0
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12262,
12456,0.0.0.0.0.0
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12456,
12457,0.0.0.0.0.0
12457,
12457,
12457,
12457,
12457,0.0.1.0.0.0
12457,
12457,
12457,0.0.1.0.1.0
12457,
12457,
12457,
12457,
12457,
12457,
12457,
12457,
12457,
12457,
12457,
12457,
12457,
12457,
12457,
12457,2.0.1.0.1.0
12457,
12457,
12457,
12457,2.0.1.1.1.0
12457,
12457,
12457,
12457,
12457,
12457,
12457,2.1.1.1.1.0
12457,
12458,0.0.0.0.0.0
12458,
12458,
12458,
12458,
12458,
12458,
12458,
12458,
12458,
12458,
12458,
12458,
12458,0.0.0.1.0.0
12458,
12458,
12458,
12458,
12458,
12458,
12458,
12458,
12458,
12458,
12458,
12458,
12458,0.0.0.1.1.0
12458,
12458,
12458,0.1.0.1.1.0
12458,
12458,
12458,
12458,0.1.1.1.1.0
12458,
12458,
12458,
12458,1.1.1.1.1.0
12458,
12458,
12458,
12458,
12458,
12459,0.0.0.0.0.0
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12459,
12460,0.0.0.0.0.0
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12460,
12871,0.0.0.0.0.0
12871,
12871,
12871,
12871,
12871,0.0.0.0.1.0
12871,
12871,
12871,
12871,0.0.0.0.2.0
12871,
12871,
12871,0.0.0.1.2.0
12871,
12871,
12871,
12871,0.0.0.2.2.0
12871,
12871,
12871,1.0.0.2.2.0
12871,
12871,
12871,
12871,1.1.0.2.2.0
12871,
12871,
12871,
12871,
12871,
12871,
12871,1.1.1.2.2.0
12871,
12871,
12871,
12871,
12871,
12871,1.1.1.2.2.1
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,1.1.2.2.2.1
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,
12871,1.1.2.2.2.6
12871,
12871,
12872,0.0.0.0.0.0
12872,
12872,
12872,
12872,0.0.0.0.0.1
12872,
12872,
12872,
12872,1.0.0.0.0.1
12872,
12872,
12872,
12872,1.1.0.0.0.1
12872,
12872,
12872,
12872,1.1.1.0.0.1
12872,
12872,
12872,
12872,
12872,
12872,
12872,
12872,
12872,
12872,1.1.1.0.0.2
12872,
12872,
12872,
12872,
12872,
12872,
12872,
12872,1.2.1.0.0.2
12872,
12872,
12872,
12872,
12872,
12872,1.2.1.2.0.2
12872,
12872,1.2.1.1.0.2
12872,
12872,
12872,
12872,
12872,
12872,
12872,
12872,
12872,
12872,
12872,
12872,
12872,
12872,
12872,
12872,
12872,
12872,
12872,1.2.1.2.0.1
12872,
12872,
12872,
12872,
12872,
12872,1.2.2.2.0.1
12872,1.2.2.1.0.1
12872,
12872,
12872,
12872,
12872,
12872,1.2.2.2.0.6
12872,1.2.1.2.0.6
12872,
12872,
12872,
12872,
12872,
12872,
12872,
12872,
12872,
12872,
13080,0.0.0.0.0.0
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,0.0.0.1.0.0
13080,
13080,
13080,0.0.0.1.1.0
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,0.0.0.1.1.1
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,0.1.0.1.1.1
13080,
13080,
13080,
13080,
13080,
13080,1.1.0.1.1.1
13080,
13080,
13080,
13080,
13080,
13080,1.1.1.1.1.1
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,1.2.1.1.1.1
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,1.3.1.1.1.1
13080,
13080,
13080,1.3.1.1.1.2
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13080,
13081,0.0.0.0.0.0
13081,
13081,
13081,0.0.0.0.1.0
13081,
13081,
13081,0.0.0.1.1.0
13081,
13081,
13081,
13081,0.0.0.1.1.1
13081,
13081,
13081,
13081,
13081,
13081,1.0.0.1.1.1
13081,
13081,
13081,
13081,1.1.0.1.1.1
13081,
13081,
13081,
13081,
13081,
13081,
13081,
13081,
13081,
13081,
13081,
13081,
13081,
13081,
13081,
13081,
13081,
13081,
13081,
13081,
13081,2.1.0.1.1.1
13081,
13081,
13081,3.1.0.1.1.1
13081,
13081,
13081,4.1.0.1.1.1
13081,
13081,
13081,5.1.0.1.1.1
13081,
13081,
13081,
13081,
13081,
13081,
13081,
13081,
13081,5.1.1.1.1.1
13081,
13081,
13081,
13081,
13082,0.0.0.0.0.0
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,0.0.0.1.0.0
13082,
13082,
13082,
13082,
13082,
13082,
13082,0.0.0.1.1.0
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,0.0.0.1.1.2
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,0.0.2.1.1.2
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,1.0.2.1.1.2
13082,
13082,
13082,
13082,1.1.2.1.1.2
13082,
13082,1.1.2.1.1.1
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13082,
13083,0.0.0.0.0.0
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,0.0.0.0.0.1
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,1.0.0.0.0.1
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,1.1.0.0.0.1
13083,
13083,
13083,
13083,1.1.0.0.1.1
13083,
13083,
13083,
13083,1.1.1.0.1.1
13083,
13083,1.1.1.1.1.1
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13083,1.1.2.1.1.1
13083,
13083,
13083,
13083,
13083,
13083,
13083,
13084,0.0.0.0.0.0
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,0.1.0.0.0.0
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,1.1.0.0.0.0
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,2.1.0.0.0.0
13084,
13084,
13084,
13084,2.1.1.0.0.0
13084,
13084,
13084,
13084,
13084,
13084,
13084,2.1.1.1.0.0
13084,
13084,
13084,
13084,
13084,
13084,
13084,2.1.1.2.0.0
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,1.1.1.2.0.0
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,
13084,1.1.1.2.0.1
13084,
13084,
13084,
13084,1.1.2.2.0.1
13084,
13084,
13084,2.1.2.2.0.1
13084,
13084,
13084,
13084,
13084,2.1.2.2.1.1
13084,
13085,0.0.0.0.0.0
13085,
13085,
13085,
13085,0.0.1.0.0.0
13085,
13085,
13085,
13085,0.0.1.0.1.0
13085,
13085,
13085,0.0.1.1.1.0
13085,
13085,
13085,1.0.1.1.1.0
13085,
13085,
13085,1.0.1.1.1.1
13085,
13085,
13085,
13085,
13085,
13085,1.0.1.1.2.1
13085,
13085,
13085,
13085,
13085,
13086,0.0.0.0.0.0
13086,
13086,
13086,
13086,0.0.0.0.0.1
13086,
13086,
13086,
13086,0.0.1.0.0.1
13086,
13086,
13086,
13086,0.1.1.0.0.1
13086,
13086,
13086,0.2.1.0.0.1
13086,
13086,
13086,
13086,
13086,
13086,
13086,
13086,
13086,
13086,0.2.2.0.0.1
13086,
13086,
13086,
13086,1.2.2.0.0.1
13086,
13086,
13086,
13086,
13086,
13086,
13086,
13086,
13086,
13086,
13086,
13086,
13086,
13086,1.2.2.0.0.2
13086,
13086,1.6.2.0.0.2
13086,
13086,
13086,
13086,1.6.2.1.0.2
13086,
13086,
13086,
13086,1.6.2.1.1.2
13086,
13086,
13086,
13086,
13086,
13086,
13086,
13086,
13086,
13086,
13086,
13086,
13086,1.6.2.2.1.2
13086,
13086,
13086,
13086,
13086,
13086,1.6.2.2.2.2
13086,
13086,
13086,
13086,
13086,
13086,1.6.1.2.2.2
13086,
13086,
13086,
13086,
13086,
13086,1.1.1.2.2.2
13086,
13086,
13086,
13086,
13086,
13086,
13086,
13086,
13086,
13086,1.1.2.2.2.2
13086,
13086,
13086,
13086,
13086,
13086,
13086,
13086,
13087,0.0.0.0.0.0
13087,
13087,
13087,0.0.1.0.0.0
13087,
13087,
13087,
13087,
13087,
13087,
13087,0.0.1.0.0.1
13087,
13087,
13087,
13087,1.0.1.0.0.1
13087,
13087,
13087,
13087,1.0.1.0.1.1
13087,
13087,
13087,
13087,1.1.1.0.1.1
13087,
13087,
13087,
13087,
13087,
13087,
13087,1.1.1.0.2.1
13087,6.1.1.0.2.1
13087,
13087,
13087,
13087,
13087,
13087,5.1.1.0.2.1
13087,
13087,
13087,
13087,
13087,
13087,
13087,
13087,
13087,2.1.1.0.2.1
13087,
13087,
13087,
13087,2.1.1.2.2.1
13087,
13087,
13087,
13087,
13087,3.1.1.2.2.1
13087,
13087,
13087,
13087,
13087,
13087,
13087,
13087,
13087,
13087,
13087,
13087,
13087,
13087,
13087,
13087,
13087,
13087,3.2.1.7.2.1
13087,
13087,
13087,
13087,
13087,
13087,
13087,3.7.1.3.2.1
13087,
13087,
13087,
13087,
13087,
13087,
13087,
13087,
13088,0.0.0.0.0.0
13088,
13088,
13088,
13088,
13088,
13088,
13088,0.0.0.0.1.0
13088,
13088,
13088,
13088,
13088,
13088,
13088,
13088,
13088,0.0.0.0.1.1
13088,
13088,
13088,
13088,
13088,
13088,
13088,
13088,
13088,
13088,
13088,
13088,
13088,
13088,
13089,0.0.0.0.0.0
13089,
13089,
13089,
13089,0.1.0.0.0.0
13089,
13089,
13089,
13089,0.1.0.0.0.1
13089,
13089,
13089,1.1.0.0.0.1
13089,
13089,
13089,
13089,1.1.0.1.0.1
13089,
13089,
13089,1.1.1.1.0.1
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,1.1.1.1.1.1
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,1.1.1.1.3.1
13089,
13089,1.1.1.1.4.1
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,
13089,2.1.1.1.4.1
13089,
13089,
13089,
13089,2.2.1.1.4.1
13089,
13089,
13089,
13089,2.2.1.2.4.1
13089,
13091,0.0.0.0.0.0
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,0.0.1.0.0.0
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,0.0.1.0.0.1
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,0.0.1.0.1.1
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,0.1.1.0.1.1
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,0.1.2.0.1.1
13091,
13091,
13091,
13091,1.1.2.0.1.1
13091,
13091,
13091,
13091,
13091,1.1.2.1.1.1
13091,
13091,1.1.1.1.1.1
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,1.2.1.1.1.1
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13091,
13092,0.0.0.0.0.0
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,0.0.0.0.1.0
13092,
13092,
13092,
13092,1.0.0.0.1.0
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,1.0.1.0.1.0
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,1.0.1.0.1.1
13092,
13092,
13092,
13092,
13092,1.1.1.0.1.1
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,1.1.1.1.1.1
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,1.1.1.1.1.2
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13092,
13093,0.0.0.0.0.0
13093,
13093,
13093,
13093,
13093,
13093,
13093,
13093,
13093,
13093,1.0.0.0.0.0
13093,
13093,
13093,
13093,
13093,
13093,
13093,
13093,
13093,
13093,
13093,
13093,
13093,1.0.0.0.0.1
13093,
13093,
13093,
13093,
13093,
13093,
13093,1.0.1.0.0.1
13093,
13093,
13093,1.0.1.0.0.2
13093,
13093,
13093,1.0.1.0.1.2
13093,
13093,
13093,1.0.1.1.1.2
13093,
13093,
13093,1.0.1.2.1.2
13093,
13093,
13093,
13093,
13093,
13093,
13093,1.0.1.3.1.2
13093,
13093,1.0.6.3.1.2
13093,
13093,
13093,
13093,1.1.6.3.1.2
13093,
13093,
13093,
13093,
13093,
13093,1.2.6.3.1.2
13093,
13093,
13093,2.2.6.3.1.2
13093,
13093,
13093,
13093,
13093,
13095,0.0.0.0.0.0
13095,
13095,
13095,0.0.0.0.0.1
13095,
13095,
13095,
13095,
13095,0.0.0.0.0.2
13095,
13095,
13095,
13095,
13095,0.0.1.0.0.2
13095,
13095,
13095,
13095,
13095,
13095,0.0.2.0.0.2
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,0.0.2.2.0.2
13095,0.0.2.1.0.2
13095,
13095,
13095,5.0.2.1.0.2
13095,
13095,
13095,1.0.2.1.0.2
13095,
13095,
13095,
13095,1.0.5.1.0.2
13095,
13095,
13095,2.0.6.1.0.2
13095,
13095,
13095,
13095,
13095,
13095,2.0.6.1.1.2
13095,
13095,2.0.2.1.6.2
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,1.0.2.1.6.2
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,2.1.2.1.6.2
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,2.1.2.1.6.1
13095,
13095,
13095,
13095,
13095,1.1.2.1.6.1
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,1.1.2.1.1.1
13095,
13095,
13095,
13095,
13095,1.1.2.1.2.1
13095,
13095,
13095,
13095,
13095,
13095,1.1.2.1.2.6
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13095,
13165,0.0.0.0.0.0
13165,
13165,
13165,
13165,0.0.0.0.0.1
13165,
13165,
13165,
13165,
13165,
13165,0.0.0.0.1.1
13165,
13165,
13165,
13165,
13165,0.0.0.1.1.1
13165,
13165,
13165,
13165,
13165,
13165,
13165,
13165,
13165,
13165,
13165,1.0.0.1.1.1
13165,
13165,
13165,
13165,
13165,1.1.0.1.1.1
13165,
13165,
13165,
13165,1.1.1.1.1.1
13165,
13165,
13165,1.1.1.1.1.2
13165,
13165,
13165,
13165,1.1.1.2.1.2
13165,
13165,
13165,2.1.1.2.1.2
13165,
13165,
13165,
13165,
13165,
13165,
13165,
13165,2.1.2.2.1.2
13165,
13165,2.2.2.2.1.2
13165,
13165,
13165,
13165,
13165,
13165,
13165,
13165,
13165,
13165,
13165,2.2.2.2.1.1
13165,
13165,
13165,
13165,
13165,
13165,
13165,
13165,
13165,
13166,0.0.0.0.0.0
13166,
13166,
13166,1.0.0.0.0.0
13166,
13166,
13166,
13166,
13166,
13166,
13166,
13166,
13166,
13166,
13166,
13166,
13166,1.0.0.0.1.0
13166,
13166,
13166,
13166,1.0.0.1.1.0
13166,
13166,
13166,
13166,
13166,1.0.0.1.2.0
13166,
13166,
13166,
13166,
13166,
13166,
13166,
13166,
13166,
13166,
13166,
13166,
13166,
13166,2.0.0.1.2.0
13166,
13166,2.0.0.1.6.0
13166,
13166,
13166,
13166,2.0.0.1.6.1
13166,
13166,
13166,
13166,2.0.1.1.6.1
13166,
13166,
13166,
13166,2.1.1.1.6.1
13166,
13166,
13166,
13166,
13166,
13166,
13166,
13166,
13166,2.1.2.1.6.1
13166,
13166,
13166,
13166,
13166,
13167,0.0.0.0.0.0
13167,
13167,
13167,
13167,0.0.0.0.0.1
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,0.0.1.0.0.1
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,0.0.1.1.0.1
13167,
13167,
13167,
13167,1.0.1.1.0.1
13167,
13167,
13167,
13167,1.0.1.1.1.1
13167,
13167,
13167,
13167,1.1.1.1.1.1
13167,
13167,
13167,
13167,
13167,
13167,1.1.2.1.1.1
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,1.1.2.2.1.1
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13167,
13348,0.0.0.0.0.0
13348,
13348,
13348,
13348,
13348,
13348,0.0.1.0.0.0
13348,
13348,
13348,
13348,
13348,
13348,0.0.1.0.1.0
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,0.1.1.0.1.0
13348,
13348,
13348,
13348,0.1.1.0.1.1
13348,
13348,
13348,0.1.1.1.1.1
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,1.1.1.1.1.1
13348,
13348,
13348,
13348,
13348,
13348,
13348,1.2.1.1.1.1
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,1.2.1.2.1.1
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13348,1.2.2.2.1.1
13348,
13348,
13348,1.2.2.2.1.2
13348,
13348,
13348,
13348,
13348,2.2.2.2.1.2
13348,2.2.2.2.1.1
13348,
13348,
13348,
13348,
13348,
13348,
13348,
13349,0.0.0.0.0.0
13349,
13349,
13349,0.0.0.0.1.0
13349,
13349,
13349,
13349,
13349,
13349,
13349,0.0.0.1.1.0
13349,
13349,
13349,0.0.0.1.1.1
13349,
13349,0.0.1.1.1.1
13349,
13349,
13349,
13349,
13349,
13349,
13349,
13349,
13349,
13349,
13349,
13349,
13349,
13349,
13349,
13349,
13349,
13349,
13349,
13349,1.0.1.1.1.1
13349,
13349,
13349,
13349,
13349,
13349,
13349,
13349,2.0.1.1.1.1
13349,
13349,
13349,
13349,
13349,
13349,
13349,
13349,
13349,2.1.1.1.1.1
13349,
13349,
13349,
13349,
13349,1.1.1.1.1.1
13349,
13349,
13349,
13349,
13349,
13349,
13349,
13349,
13350,0.0.0.0.0.0
13350,
13350,
13350,0.0.0.0.0.1
13350,
13350,
13350,
13350,0.1.0.0.0.1
13350,
13350,
13350,
13350,0.2.0.0.0.1
13350,0.2.0.0.0.6
13350,
13350,
13350,
13350,
13350,
13350,0.2.0.1.0.6
13350,
13350,
13350,0.2.0.2.0.6
13350,
13350,
13350,
13350,0.2.0.2.1.6
13350,
13350,
13350,
13350,0.2.1.2.1.6
13350,
13350,
13350,
13350,1.2.1.2.1.6
13350,
13350,
13350,1.2.2.2.1.6
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,2.2.2.2.1.6
13350,
13350,
13350,
13350,
13350,
13350,2.2.2.1.1.6
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,2.2.2.2.1.2
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,2.2.2.2.1.1
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,2.2.2.2.3.6
13350,2.2.2.2.3.1
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13350,
13351,0.0.0.0.0.0
13351,
13351,
13351,
13351,
13351,
13351,
13351,
13351,
13351,
13351,
13351,0.0.0.0.0.1
13351,
13351,
13351,0.0.0.0.1.1
13351,
13351,
13351,0.0.0.1.1.1
13351,
13351,
13351,
13351,1.0.0.1.1.1
13351,
13351,
13351,1.0.1.1.1.1
13351,
13351,
13351,
13351,
13351,
13351,
13351,
13353,0.0.0.0.0.0
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13353,0.0.0.0.0.1
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13353,0.0.0.0.1.1
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13353,1.0.0.0.1.1
13353,
13353,
13353,
13353,
13353,
13353,1.1.0.0.1.1
13353,
13353,
13353,1.1.1.0.1.1
13353,
13353,
13353,
13353,1.1.1.1.1.1
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13353,
13383,0.0.0.0.0.0
13383,
13383,
13383,
13383,0.0.1.0.0.0
13383,
13383,
13383,
13383,
13383,0.1.1.0.0.0
13383,
13383,
13383,
13383,0.1.1.0.0.1
13383,
13383,
13383,
13383,
13383,0.1.1.1.0.1
13383,
13383,
13383,0.1.1.1.1.1
13383,
13383,
13383,
13383,
13383,
13383,
13383,
13383,
13383,
13383,
13383,
13383,
13383,
13383,
13383,
13383,
