item,partID,flexibility,fluency,sum_MAUI,avg_MAUI,sum_UI95,avg_UI95,sum_UI99,avg_UI99
I3,41490870,5,13,6.4450076804915515,0.4957698215762732,10,0.7692307692307693,2,0.15384615384615385
I3,41614097,3,4,2.0685867895545313,0.5171466973886328,2,0.5,2,0.5
I3,41617876,1,2,0.18410138248847926,0.09205069124423963,0,0,0,0
I3,41654252,3,9,2.6714285714285713,0.2968253968253968,3,0.3333333333333333,1,0.1111111111111111
I3,41752824,3,4,1.4947772657450076,0.3736943164362519,1,0.25,1,0.25
I3,41819366,2,2,0.9407066052227343,0.47035330261136715,1,0.5,1,0.5
I3,41895884,4,4,1.3144393241167436,0.3286098310291859,2,0.5,1,0.25
I3,41899734,4,8,4.696927803379416,0.587115975422427,7,0.875,4,0.5
I3,41939487,2,3,1.0443164362519202,0.3481054787506401,1,0.3333333333333333,0,0
I3,41977405,3,17,7.423425499231951,0.43667208819011477,10,0.5882352941176471,4,0.23529411764705882
I3,42072154,4,6,3.322811059907834,0.5538018433179723,4,0.6666666666666666,4,0.6666666666666666
I3,42159172,1,5,3.6905529953917053,0.7381105990783411,5,1,5,1
I3,42231924,2,6,1.3748079877112136,0.2291346646185356,1,0.16666666666666666,0,0
I3,42625283,5,8,4.194162826420891,0.5242703533026114,6,0.75,3,0.375
I3,42707260,1,1,0.7938556067588326,0.7938556067588326,1,1,1,1
I3,42840058,3,4,1.4780337941628265,0.36950844854070664,1,0.25,1,0.25
I3,42960441,2,3,1.9019201228878648,0.6339733742959549,3,1,3,1
I3,43018341,5,5,2.074731182795699,0.41494623655913976,3,0.6,0,0
I3,43056996,4,4,1.6908602150537635,0.4227150537634409,3,0.75,1,0.25
I3,43140153,1,1,0.5150537634408602,0.5150537634408602,1,1,0,0
I3,43379656,4,6,2.996620583717358,0.499436763952893,4,0.6666666666666666,2,0.3333333333333333
I3,43791558,2,4,1.1189708141321044,0.2797427035330261,1,0.25,0,0
I3,43848691,4,6,1.956989247311828,0.32616487455197135,2,0.3333333333333333,1,0.16666666666666666
I3,43892492,5,14,8.04615975422427,0.574725696730305,10,0.7142857142857143,7,0.5
I3,43928690,2,2,0.783026113671275,0.3915130568356375,1,0.5,1,0.5
I3,44095117,4,5,1.2703533026113671,0.25407066052227345,1,0.2,0,0
I3,44206489,7,8,4.053302611367128,0.506662826420891,7,0.875,2,0.25
I3,44419556,1,1,0.3882488479262673,0.3882488479262673,1,1,0,0
I3,44471383,2,5,1.78678955453149,0.357357910906298,2,0.4,1,0.2
I3,44624901,4,7,3.371044546850998,0.48157779240728543,5,0.7142857142857143,2,0.2857142857142857
I3,44695948,5,12,5.663440860215053,0.4719534050179211,7,0.5833333333333334,3,0.25
I3,44729208,3,3,1.6691244239631335,0.5563748079877112,2,0.6666666666666666,1,0.3333333333333333
I3,44877433,2,3,1.0357142857142858,0.3452380952380953,1,0.3333333333333333,1,0.3333333333333333
I3,44916592,4,11,5.2456221198156685,0.47687473816506076,7,0.6363636363636364,4,0.36363636363636365
I3,45141465,4,4,2.3118279569892475,0.5779569892473119,3,0.75,2,0.5
I3,45252340,2,2,1.2903225806451613,0.6451612903225806,2,1,1,0.5
I3,45276419,1,1,0.4792626728110599,0.4792626728110599,1,1,0,0
I3,45404069,4,9,5.246543778801843,0.5829493087557603,6,0.6666666666666666,5,0.5555555555555556
I3,45664076,4,7,4.081182795698925,0.583026113671275,5,0.7142857142857143,3,0.42857142857142855
I3,45706401,4,5,1.9168202764976958,0.38336405529953915,2,0.4,1,0.2
I3,45795169,5,8,3.5685867895545313,0.4460733486943164,5,0.625,3,0.375
I3,45825541,3,7,2.855837173579109,0.40797673908272986,3,0.42857142857142855,2,0.2857142857142857
I3,46162700,1,1,0.11597542242703533,0.11597542242703533,0,0,0,0
I3,46389282,2,2,1.2551459293394776,0.6275729646697388,1,0.5,1,0.5
I3,46404173,5,8,3.667357910906298,0.45841973886328724,4,0.5,4,0.5
I3,46419345,5,9,2.6676651305683565,0.2964072367298174,4,0.4444444444444444,0,0
I3,46725413,3,3,1.617357910906298,0.5391193036354327,2,0.6666666666666666,2,0.6666666666666666
I3,46726662,4,9,4.188940092165899,0.46543778801843316,6,0.6666666666666666,3,0.3333333333333333
I3,46752354,2,4,0.6566820276497696,0.1641705069124424,1,0.25,0,0
I3,46809593,3,5,2.229569892473118,0.44591397849462366,4,0.8,1,0.2
I3,47077487,3,8,6.349231950844854,0.7936539938556068,8,1,8,1
I3,47081011,6,12,6.06689708141321,0.5055747567844342,9,0.75,4,0.3333333333333333
I3,47138507,3,6,2.0772657450076806,0.3462109575012801,3,0.5,1,0.16666666666666666
I3,47140181,4,20,12.396620583717358,0.6198310291858679,15,0.75,11,0.55
I3,47224003,2,6,1.2591397849462367,0.20985663082437278,1,0.16666666666666666,1,0.16666666666666666
I3,47574555,3,5,1.9733486943164362,0.39466973886328727,3,0.6,1,0.2
I3,47590287,2,8,4.5682027649769585,0.5710253456221198,6,0.75,4,0.5
I3,47727701,2,5,2.8844086021505375,0.5768817204301075,3,0.6,3,0.6
I3,47757449,6,10,5.89331797235023,0.589331797235023,7,0.7,5,0.5
I3,47949336,4,5,2.063748079877112,0.41274961597542237,3,0.6,0,0
I3,48037326,3,3,1.6183563748079879,0.5394521249359959,2,0.6666666666666666,2,0.6666666666666666
I3,48161169,5,10,3.6187403993855605,0.36187403993855605,4,0.4,2,0.2
I3,48190565,5,10,6.492242703533026,0.6492242703533025,8,0.8,6,0.6
I3,48307609,1,1,0.9133640552995391,0.9133640552995391,1,1,1,1
I3,48446447,1,1,0.0966205837173579,0.0966205837173579,0,0,0,0
I3,48504475,2,3,1.0318740399385562,0.3439580133128521,1,0.3333333333333333,1,0.3333333333333333
I3,48648482,4,8,2.981874039938556,0.3727342549923195,4,0.5,1,0.125
I3,48785153,3,4,1.2354070660522274,0.30885176651305685,2,0.5,1,0.25
I3,49285059,3,5,1.0734254992319507,0.21468509984639014,1,0.2,0,0
I3,49295397,6,11,4.484408602150538,0.4076735092864125,6,0.5454545454545454,2,0.18181818181818182
I3,49415273,4,11,5.456298003072196,0.49602709118838145,8,0.7272727272727273,3,0.2727272727272727
I3,49420792,3,7,5.735714285714286,0.8193877551020409,7,1,7,1
I3,49469879,2,10,4.021812596006145,0.40218125960061446,5,0.5,2,0.2
I3,49477708,3,7,2.168125960061444,0.3097322800087777,2,0.2857142857142857,1,0.14285714285714285
I3,49730510,6,13,6.59615975422427,0.5073969041710977,8,0.6153846153846154,5,0.38461538461538464
I3,49798374,2,3,0.4834869431643625,0.16116231438812084,0,0,0,0
I3,49820591,3,5,3.0079877112135174,0.6015975422427035,4,0.8,2,0.4
I3,49945991,3,4,2.9893241167434716,0.7473310291858679,4,1,4,1
I3,50270483,3,4,0.9613671274961597,0.24034178187403993,1,0.25,0,0
I3,50465248,3,5,1.3829493087557603,0.2765898617511521,2,0.4,1,0.2
I3,50802090,3,6,1.4895545314900154,0.24825908858166923,1,0.16666666666666666,0,0
I3,51112041,3,9,2.990399385560676,0.33226659839563066,3,0.3333333333333333,2,0.2222222222222222
I3,51142382,3,3,1.207142857142857,0.40238095238095234,1,0.3333333333333333,1,0.3333333333333333
I3,51247000,5,9,4.074961597542242,0.4527735108380269,7,0.7777777777777778,1,0.1111111111111111
I3,51279120,2,3,0.8530721966205836,0.2843573988735279,1,0.3333333333333333,0,0
I3,51455126,4,7,3.2501536098310293,0.4643076585472899,6,0.8571428571428571,1,0.14285714285714285
I3,51720442,2,3,0.7751920122887865,0.25839733742959553,1,0.3333333333333333,0,0
I3,51772879,2,8,2.7212749615975422,0.3401593701996928,3,0.375,1,0.125
I3,52063756,2,7,4.500460829493088,0.6429229756418697,6,0.8571428571428571,6,0.8571428571428571
I3,52071394,4,4,2.8191244239631335,0.7047811059907834,4,1,3,0.75
I3,52097077,6,12,6.697388632872504,0.558115719406042,10,0.8333333333333334,5,0.4166666666666667
I3,52183546,3,4,2.5770353302611366,0.6442588325652842,3,0.75,3,0.75
I3,52205728,3,3,1.1746543778801843,0.3915514592933948,1,0.3333333333333333,1,0.3333333333333333
I3,52222534,2,5,0.9930875576036866,0.1986175115207373,0,0,0,0
I3,52328683,3,9,4.536482334869432,0.5040535927632702,7,0.7777777777777778,3,0.3333333333333333
I3,52433601,1,1,0.18970814132104455,0.18970814132104455,0,0,0,0
I3,52461713,1,3,2.7400921658986173,0.9133640552995391,3,1,3,1
I3,52470878,2,5,3.060675883256528,0.6121351766513057,4,0.8,3,0.6
I3,52549848,2,4,1.2618279569892472,0.3154569892473118,3,0.75,0,0
I3,52666535,2,4,1.0017665130568356,0.2504416282642089,1,0.25,1,0.25
I3,53004976,7,36,29.451920122887863,0.8181088923024407,34,0.9444444444444444,32,0.8888888888888888
I3,53012296,7,20,10.406758832565284,0.5203379416282642,15,0.75,8,0.4
I3,53069212,3,7,3.426881720430108,0.48955453149001543,5,0.7142857142857143,1,0.14285714285714285
I3,53151261,4,11,5.125883256528418,0.46598938695712894,6,0.5454545454545454,5,0.45454545454545453
I3,53207172,5,12,6.195391705069125,0.5162826420890937,9,0.75,5,0.4166666666666667
I3,53297562,3,17,8.032718894009216,0.47251287611818915,8,0.47058823529411764,6,0.35294117647058826
I3,53304966,3,4,1.275883256528418,0.3189708141321045,2,0.5,0,0
I3,53562916,3,6,3.6403993855606758,0.6067332309267793,4,0.6666666666666666,3,0.5
I3,53589460,5,6,2.282488479262673,0.3804147465437788,4,0.6666666666666666,0,0
I3,53806604,4,8,3.521274961597542,0.44015937019969276,4,0.5,2,0.25
I3,53814335,2,6,2.5571428571428574,0.42619047619047623,2,0.3333333333333333,2,0.3333333333333333
I3,53900916,2,3,1.1931643625192012,0.3977214541730671,2,0.6666666666666666,1,0.3333333333333333
I3,54157051,4,8,6.958602150537634,0.8698252688172042,8,1,8,1
I3,54209274,3,3,1.0621351766513056,0.3540450588837685,1,0.3333333333333333,1,0.3333333333333333
I3,54226940,3,4,1.1834869431643626,0.29587173579109066,2,0.5,1,0.25
I3,54294384,2,2,0.11605222734254991,0.058026113671274956,0,0,0,0
I3,54298344,7,9,3.796390168970814,0.421821129885646,6,0.6666666666666666,1,0.1111111111111111
I3,54363276,3,6,2.529569892473118,0.421594982078853,3,0.5,1,0.16666666666666666
I3,54441978,4,5,2.1839477726574503,0.43678955453149004,3,0.6,3,0.6
I3,54466243,2,5,1.199615975422427,0.2399231950844854,1,0.2,0,0
I3,54552603,2,3,1.0410906298003073,0.34703020993343575,1,0.3333333333333333,0,0
I3,54570169,2,7,5.531490015360983,0.7902128593372834,7,1,6,0.8571428571428571
I3,54582920,4,11,5.062749615975423,0.46024996508867483,6,0.5454545454545454,3,0.2727272727272727
I3,54618811,3,5,1.0557603686635944,0.21115207373271888,1,0.2,0,0
I3,54713132,1,1,0.2764976958525346,0.2764976958525346,0,0,0,0
I3,54787750,1,3,2.7400921658986173,0.9133640552995391,3,1,3,1
I3,54879275,6,7,3.543010752688172,0.5061443932411674,4,0.5714285714285714,3,0.42857142857142855
I3,54894717,5,14,6.794623655913979,0.4853302611367128,9,0.6428571428571429,6,0.42857142857142855
I3,55164244,4,9,3.417741935483871,0.3797491039426524,5,0.5555555555555556,2,0.2222222222222222
I3,55192742,6,8,3.334869431643625,0.41685867895545314,5,0.625,1,0.125
I3,55277649,1,3,0.6482334869431644,0.2160778289810548,0,0,0,0
I3,55295363,4,7,2.23678955453149,0.31954136493307,2,0.2857142857142857,1,0.14285714285714285
I3,55409330,3,11,6.385253456221198,0.5804775869291998,8,0.7272727272727273,7,0.6363636363636364
I3,55412878,5,11,5.695391705069125,0.5177628822790113,7,0.6363636363636364,4,0.36363636363636365
I3,55464460,1,1,0.564900153609831,0.564900153609831,1,1,0,0
I3,55528870,1,6,3.080568356374808,0.5134280593958013,4,0.6666666666666666,1,0.16666666666666666
I3,55573330,4,7,4.387403993855607,0.6267719991222295,6,0.8571428571428571,4,0.5714285714285714
I3,55631467,4,5,3.3623655913978494,0.6724731182795699,5,1,3,0.6
I3,55699154,2,4,1.1082181259600614,0.27705453149001535,1,0.25,1,0.25
I3,55779439,3,8,4.332488479262673,0.5415610599078341,6,0.75,3,0.375
I3,56032122,2,4,1.86036866359447,0.4650921658986175,2,0.5,2,0.5
I3,56059923,1,6,5.360675883256528,0.8934459805427547,6,1,6,1
I3,56095146,4,30,21.312826420890936,0.7104275473630312,27,0.9,22,0.7333333333333333
I3,56107568,2,5,1.8550691244239632,0.3710138248847926,3,0.6,1,0.2
I3,56198158,3,5,2.1109062980030724,0.4221812596006145,2,0.4,2,0.4
I3,56213356,8,15,8.167741935483871,0.5445161290322581,11,0.7333333333333333,8,0.5333333333333333
I3,56383965,3,3,1.9122887864823348,0.6374295954941116,3,1,1,0.3333333333333333
I3,56466227,5,13,10.783026113671275,0.8294635472054827,13,1,11,0.8461538461538461
I3,56617316,3,12,5.251536098310292,0.43762800819252434,7,0.5833333333333334,5,0.4166666666666667
I3,56654200,3,6,3.426267281105991,0.5710445468509985,4,0.6666666666666666,4,0.6666666666666666
I3,56727509,1,2,1.8267281105990782,0.9133640552995391,2,1,2,1
I3,56802740,5,12,8.831566820276498,0.7359639016897082,11,0.9166666666666666,9,0.75
I3,56910558,4,11,6.183179723502304,0.5621072475911185,9,0.8181818181818182,6,0.5454545454545454
I3,56962320,5,5,1.944546850998464,0.3889093701996928,3,0.6,1,0.2
I3,56999008,2,3,1.7593701996927804,0.5864567332309268,2,0.6666666666666666,2,0.6666666666666666
I3,57151521,2,3,0.7889400921658987,0.26298003072196624,1,0.3333333333333333,0,0
I3,57272341,4,4,1.698310291858679,0.42457757296466975,2,0.5,1,0.25
I3,57468296,2,3,0.9802611367127496,0.3267537122375832,1,0.3333333333333333,0,0
I3,57529182,3,5,2.3053763440860218,0.46107526881720434,3,0.6,2,0.4
I3,57580000,2,6,3.2947772657450076,0.5491295442908346,4,0.6666666666666666,3,0.5
I3,57595963,2,3,1.3447772657450077,0.44825908858166924,2,0.6666666666666666,1,0.3333333333333333
I3,57767237,4,6,3.763517665130568,0.627252944188428,4,0.6666666666666666,3,0.5
I3,57802610,6,9,3.910906298003072,0.4345451442225636,5,0.5555555555555556,2,0.2222222222222222
I3,57904483,4,8,3.7906298003072196,0.47382872503840245,4,0.5,3,0.375
I3,58066691,1,5,2.771505376344086,0.5543010752688172,4,0.8,3,0.6
I3,58071382,4,11,6.730645161290322,0.6118768328445747,9,0.8181818181818182,5,0.45454545454545453
I3,58097551,4,8,5.438709677419355,0.6798387096774193,7,0.875,4,0.5
I3,58218682,8,17,7.833102918586789,0.46077075991686994,10,0.5882352941176471,5,0.29411764705882354
I3,58246346,2,6,1.3920122887864823,0.23200204813108039,2,0.3333333333333333,0,0
I3,58472236,1,3,1.9220430107526882,0.6406810035842294,3,1,1,0.3333333333333333
I3,58613521,1,2,1.8267281105990782,0.9133640552995391,2,1,2,1
I3,58787104,3,8,3.73678955453149,0.46709869431643625,5,0.625,2,0.25
I3,58796116,1,4,1.0880952380952382,0.27202380952380956,1,0.25,0,0
I3,58913350,3,7,3.7754992319508447,0.5393570331358349,5,0.7142857142857143,3,0.42857142857142855
I3,59118863,5,13,3.6615975422427036,0.2816613494032849,4,0.3076923076923077,1,0.07692307692307693
I3,59308526,1,8,6.064439324116743,0.7580549155145929,8,1,8,1
I3,59322703,2,6,2.126036866359447,0.3543394777265745,3,0.5,0,0
I3,59379959,4,9,5.360061443932412,0.5955623826591568,8,0.8888888888888888,5,0.5555555555555556
I3,59438939,5,10,5.572043010752688,0.5572043010752689,8,0.8,4,0.4
I3,59521466,2,6,2.2113671274961595,0.3685611879160266,2,0.3333333333333333,1,0.16666666666666666
I3,59541131,2,4,1.4672811059907835,0.3668202764976959,1,0.25,1,0.25
I3,59609276,3,7,2.559293394777266,0.36561334211103796,3,0.42857142857142855,1,0.14285714285714285
I3,59627101,4,7,2.5859447004608294,0.3694206714944042,4,0.5714285714285714,0,0
I3,59720991,4,8,4.13394777265745,0.5167434715821813,6,0.75,2,0.25
I3,59757912,4,4,1.785099846390169,0.44627496159754226,3,0.75,1,0.25
I3,59770325,2,6,2.513748079877112,0.41895801331285204,3,0.5,2,0.3333333333333333
I3,59816210,4,4,2.0893241167434717,0.5223310291858679,3,0.75,2,0.5
I3,59823693,4,9,3.6622119815668204,0.40691244239631336,4,0.4444444444444444,2,0.2222222222222222
I3,59952035,4,9,3.9963133640552995,0.4440348182283666,4,0.4444444444444444,2,0.2222222222222222
I3,60121895,3,6,2.711674347158218,0.45194572452636966,4,0.6666666666666666,1,0.16666666666666666
I3,60152338,3,9,4.573886328725038,0.5082095920805598,6,0.6666666666666666,4,0.4444444444444444
I3,60326092,4,12,4.549923195084485,0.3791602662570404,6,0.5,2,0.16666666666666666
I3,60330215,2,6,1.7381720430107528,0.28969534050179213,1,0.16666666666666666,1,0.16666666666666666
I3,60392996,6,18,10.59032258064516,0.5883512544802867,12,0.6666666666666666,10,0.5555555555555556
I3,60418718,4,5,2.853609831029186,0.5707219662058372,3,0.6,2,0.4
I3,60611925,5,9,3.4268817204301074,0.3807646356033453,4,0.4444444444444444,3,0.3333333333333333
I3,60956106,2,5,1.6003072196620585,0.3200614439324117,1,0.2,1,0.2
I3,61001932,3,6,3.6738095238095236,0.6123015873015872,5,0.8333333333333334,4,0.6666666666666666
I3,61081291,1,6,2.7746543778801844,0.4624423963133641,3,0.5,2,0.3333333333333333
I3,61226031,4,14,7.29715821812596,0.5212255870089971,12,0.8571428571428571,5,0.35714285714285715
I3,61294211,3,5,2.4605222734254992,0.49210445468509983,4,0.8,2,0.4
I3,61354061,4,5,1.2335637480798771,0.24671274961597542,1,0.2,0,0
I3,61380629,4,6,3.322811059907834,0.5538018433179723,4,0.6666666666666666,3,0.5
I3,61661369,2,2,0.45268817204301076,0.22634408602150538,1,0.5,0,0
I3,61721730,6,7,5.400230414746543,0.7714614878209348,7,1,6,0.8571428571428571
I3,61845100,2,2,1.5009216589861751,0.7504608294930876,2,1,2,1
I3,61902918,5,9,3.7696620583717357,0.41885133981908174,5,0.5555555555555556,3,0.3333333333333333
I3,61992013,3,6,2.132258064516129,0.35537634408602153,2,0.3333333333333333,1,0.16666666666666666
I3,61994444,3,6,2.7241935483870967,0.45403225806451614,4,0.6666666666666666,2,0.3333333333333333
I3,62152625,6,11,5.020199692780338,0.456381790252758,5,0.45454545454545453,4,0.36363636363636365
I3,62252951,3,3,0.9562980030721967,0.31876600102406555,2,0.6666666666666666,0,0
I3,62270097,3,4,1.616820276497696,0.404205069124424,2,0.5,1,0.25
I3,62405238,3,4,1.6824884792626729,0.4206221198156682,3,0.75,1,0.25
I3,62473112,2,3,0.8629800307219662,0.2876600102406554,0,0,0,0
I3,62578265,3,3,1.6811827956989247,0.5603942652329749,2,0.6666666666666666,2,0.6666666666666666
I3,62681291,3,5,1.96321044546851,0.392642089093702,2,0.4,1,0.2
I3,62729619,5,17,9.965821812596007,0.5862248125056474,12,0.7058823529411765,8,0.47058823529411764
I3,62756306,5,9,2.9312596006144394,0.32569551117938217,3,0.3333333333333333,2,0.2222222222222222
I3,62878730,4,9,3.515975422427035,0.3906639358252261,4,0.4444444444444444,2,0.2222222222222222
I3,63004563,2,2,1.3013824884792626,0.6506912442396313,2,1,1,0.5
I3,63190522,2,3,1.80284178187404,0.6009472606246801,3,1,1,0.3333333333333333
I3,63217023,4,5,1.9421658986175114,0.3884331797235023,3,0.6,1,0.2
I3,63285384,1,4,1.323963133640553,0.33099078341013827,2,0.5,0,0
I3,63415523,3,4,2.830721966205837,0.7076804915514593,4,1,2,0.5
I3,63446585,5,7,3.9993855606758832,0.571340794382269,5,0.7142857142857143,3,0.42857142857142855
I3,63457088,2,4,1.07926267281106,0.269815668202765,2,0.5,0,0
I3,63618667,2,2,0.5930875576036866,0.2965437788018433,1,0.5,0,0
I3,63627449,4,11,4.425345622119815,0.40230414746543774,6,0.5454545454545454,3,0.2727272727272727
I3,63694961,2,5,1.2460061443932413,0.24920122887864826,0,0,0,0
I3,64029823,6,11,5.0014592933947775,0.4546781175813434,6,0.5454545454545454,3,0.2727272727272727
I3,64199247,2,5,2.018740399385561,0.40374807987711214,3,0.6,0,0
I3,64210665,3,9,2.9133640552995392,0.3237071172555044,4,0.4444444444444444,1,0.1111111111111111
I3,64242276,4,15,7.55199692780338,0.5034664618535587,10,0.6666666666666666,6,0.4
I3,64423195,5,6,4.544854070660522,0.7574756784434203,5,0.8333333333333334,5,0.8333333333333334
I3,64484517,4,9,5.204761904761905,0.5783068783068783,7,0.7777777777777778,6,0.6666666666666666
I3,64530262,2,3,1.4900921658986175,0.4966973886328725,1,0.3333333333333333,1,0.3333333333333333
I3,64743914,5,15,7.057987711213518,0.4705325140809012,9,0.6,4,0.26666666666666666
I3,64795827,4,10,2.9373271889400923,0.2937327188940092,3,0.3,0,0
I3,64887182,4,5,1.593394777265745,0.318678955453149,2,0.4,1,0.2
I3,64920449,7,15,8.940168970814131,0.5960112647209421,12,0.8,8,0.5333333333333333
I3,65000707,2,6,3.4030721966205837,0.5671786994367639,5,0.8333333333333334,3,0.5
I3,65226380,4,12,5.916282642089094,0.4930235535074245,7,0.5833333333333334,5,0.4166666666666667
I3,65236322,2,4,0.9512288786482335,0.23780721966205837,1,0.25,0,0
I3,65239221,6,9,4.291935483870968,0.4768817204301075,7,0.7777777777777778,2,0.2222222222222222
I3,65321878,1,1,0.17780337941628263,0.17780337941628263,0,0,0,0
I3,65364556,4,11,6.3632104454685106,0.5784736768607737,10,0.9090909090909091,5,0.45454545454545453
I3,65425723,1,3,1.299231950844854,0.43307731694828466,1,0.3333333333333333,1,0.3333333333333333
I3,65456801,5,8,3.3719662058371735,0.4214957757296467,5,0.625,2,0.25
I3,65618577,3,5,2.611674347158218,0.5223348694316436,4,0.8,2,0.4
I3,65699015,1,1,0.01943164362519201,0.01943164362519201,0,0,0,0
I3,65704329,4,7,2.99531490015361,0.42790212859337284,4,0.5714285714285714,2,0.2857142857142857
I3,65852852,2,4,1.6948540706605222,0.42371351766513055,2,0.5,1,0.25
I3,65906652,6,11,7.9364823348694316,0.7214983940790393,9,0.8181818181818182,9,0.8181818181818182
I3,65966759,3,6,1.5498463901689707,0.25830773169482846,1,0.16666666666666666,1,0.16666666666666666
I3,66095484,3,3,1.6165130568356374,0.5388376856118792,3,1,1,0.3333333333333333
I3,66469179,1,3,1.2139784946236558,0.40465949820788527,2,0.6666666666666666,0,0
I3,66597740,3,3,1.7420890937019968,0.5806963645673323,2,0.6666666666666666,2,0.6666666666666666
I3,66625947,1,8,3.643394777265745,0.4554243471582181,5,0.625,2,0.25
I3,66839185,4,8,2.920890937019969,0.36511136712749614,4,0.5,1,0.125
I3,66890475,2,3,1.7059907834101382,0.5686635944700461,2,0.6666666666666666,2,0.6666666666666666
I3,66939059,5,13,8.679723502304148,0.6676710386387806,11,0.8461538461538461,8,0.6153846153846154
I3,67019077,3,4,0.7113671274961598,0.17784178187403996,0,0,0,0
I3,67075502,6,9,5.568049155145929,0.6186721283495477,8,0.8888888888888888,5,0.5555555555555556
I3,67092593,3,3,0.6845622119815669,0.22818740399385562,1,0.3333333333333333,0,0
I3,67115942,6,15,9.298079877112135,0.6198719918074757,11,0.7333333333333333,8,0.5333333333333333
I3,67221465,4,8,3.1016129032258064,0.3877016129032258,5,0.625,2,0.25
I3,67305036,3,4,1.4260368663594472,0.3565092165898618,2,0.5,2,0.5
I3,67320436,3,7,4.2079877112135176,0.6011411016019311,4,0.5714285714285714,3,0.42857142857142855
I3,67655354,2,2,0.27442396313364054,0.13721198156682027,0,0,0,0
I3,67901616,6,8,3.6604454685099843,0.45755568356374804,4,0.5,2,0.25
I3,68061100,3,4,1.4465437788018434,0.36163594470046084,2,0.5,1,0.25
I3,68271364,4,5,1.6283410138248848,0.325668202764977,3,0.6,0,0
I3,68298602,1,3,1.1502304147465439,0.38341013824884795,1,0.3333333333333333,1,0.3333333333333333
I3,68469803,6,13,5.2006144393241165,0.40004726456339357,6,0.46153846153846156,4,0.3076923076923077
I3,68506704,3,10,5.170506912442396,0.5170506912442396,7,0.7,4,0.4
I3,68554151,3,5,3.062826420890937,0.6125652841781875,4,0.8,3,0.6
I3,68705957,5,8,2.848694316436252,0.3560867895545315,4,0.5,1,0.125
I3,68748979,4,6,2.5214285714285714,0.42023809523809524,4,0.6666666666666666,1,0.16666666666666666
I3,68777077,4,4,1.1402457757296467,0.2850614439324117,1,0.25,0,0
I3,68817888,5,12,5.692012288786483,0.4743343573988736,8,0.6666666666666666,3,0.25
I3,68857633,4,8,3.8447772657450074,0.48059715821812593,4,0.5,4,0.5
I3,68875269,2,20,11.443164362519202,0.5721582181259601,15,0.75,10,0.5
I3,68987810,3,9,4.490245775729647,0.49891619730329406,6,0.6666666666666666,4,0.4444444444444444
I3,69028491,4,8,3.0572196620583716,0.38215245775729645,3,0.375,2,0.25
I3,69139430,4,5,3.6875576036866358,0.7375115207373272,5,1,3,0.6
I3,69178184,3,4,2.2216589861751155,0.5554147465437789,4,1,1,0.25
I3,69214566,4,5,1.5387864823348694,0.30775729646697386,1,0.2,1,0.2
I3,69322230,3,4,1.5551459293394776,0.3887864823348694,1,0.25,0,0
I3,69331535,2,4,1.2833333333333334,0.32083333333333336,1,0.25,1,0.25
I3,69409177,4,9,5.552611367127496,0.6169568185697218,9,1,3,0.3333333333333333
I3,69486435,3,5,1.6043010752688172,0.32086021505376344,2,0.4,0,0
I3,69487819,3,6,1.685483870967742,0.2809139784946237,1,0.16666666666666666,1,0.16666666666666666
I3,69716216,3,5,2.7927803379416285,0.5585560675883257,4,0.8,2,0.4
I3,69791086,2,7,3.622427035330261,0.5174895764757516,5,0.7142857142857143,3,0.42857142857142855
I3,69945229,5,18,8.926113671274962,0.4958952039597201,10,0.5555555555555556,7,0.3888888888888889
I3,69951834,2,14,6.176728110599078,0.4411948650427913,7,0.5,4,0.2857142857142857
I3,70031357,5,18,12.429800307219661,0.6905444615122034,14,0.7777777777777778,12,0.6666666666666666
I3,70046100,7,9,4.564362519201229,0.5071513910223587,6,0.6666666666666666,3,0.3333333333333333
I3,70199255,3,4,1.9213517665130568,0.4803379416282642,4,1,1,0.25
I3,70328357,3,4,1.0791090629800306,0.26977726574500765,2,0.5,0,0
I3,70351050,2,2,1.0018433179723503,0.5009216589861751,2,1,0,0
I3,70390268,2,6,2.5606758832565286,0.4267793138760881,3,0.5,2,0.3333333333333333
I3,70525070,2,3,2.4476958525345625,0.8158986175115208,3,1,3,1
I3,70580894,4,10,5.7438556067588324,0.5743855606758832,8,0.8,5,0.5
I3,70641821,4,6,4.049539170506913,0.6749231950844855,5,0.8333333333333334,4,0.6666666666666666
I3,70644771,3,6,3.8983870967741936,0.649731182795699,6,1,3,0.5
I3,70706059,1,3,0.811520737327189,0.27050691244239633,1,0.3333333333333333,0,0
I3,70707779,4,8,4.428110599078341,0.5535138248847926,6,0.75,2,0.25
I3,70783394,2,3,0.43678955453149004,0.14559651817716335,0,0,0,0
I3,70922456,4,7,2.8234254992319507,0.40334649989027865,4,0.5714285714285714,1,0.14285714285714285
I3,70965390,3,4,2.0954685099846393,0.5238671274961598,3,0.75,2,0.5
I3,71183716,3,4,1.4941628264208908,0.3735407066052227,1,0.25,1,0.25
I3,71511968,3,4,2.1433179723502302,0.5358294930875576,4,1,2,0.5
I3,71538021,2,3,0.5384792626728111,0.1794930875576037,1,0.3333333333333333,0,0
I3,71561693,4,5,3.259984639016897,0.6519969278033794,5,1,4,0.8
I3,71564842,1,1,0.4661290322580645,0.4661290322580645,1,1,0,0
I3,71584532,3,7,3.780337941628264,0.5400482773754663,5,0.7142857142857143,3,0.42857142857142855
I3,71721557,2,5,4.338018433179723,0.8676036866359447,5,1,5,1
