partID,sum_MAUI,avg_MAUI,sum_UI95,avg_UI95,TypeItem
89169457,1.3470948012232415,0.3367737003058104,2,0.5,U1
89221318,0.15203145478374835,0.15203145478374835,0,0,U1
89311397,6.741237570273493,0.6741237570273493,9,0.9,U1
89977939,2.105520225567783,0.5263800563919457,2,0.5,U1
90023719,6.865233710355345,0.5721028091962788,10,0.8333333333333334,U1
90603839,2.892970504902883,0.7232426262257208,4,1,U1
90679274,1.7203378107003295,0.34406756214006595,2,0.4,U1
90691091,1.5141983398864132,0.7570991699432066,2,1,U1
90764034,1.7748281450629835,0.3549656290125967,3,0.6,U1
90767434,5.406612109644188,0.49151019178583527,8,0.7272727272727273,U1
90804039,5.001962247929873,0.6252452809912341,7,0.875,U1
91221220,2.5377533751542836,0.6344383437885709,3,0.75,U1
91336997,4.597705778986418,0.656815111283774,5,0.7142857142857143,U1
91397554,0.8931847968545216,0.4465923984272608,1,0.5,U1
91440481,3.063779635435334,0.7659449088588335,4,1,U1
91819853,10.839932648349293,0.6774957905218308,15,0.9375,U1
91907499,1.2053298383573612,0.6026649191786806,2,1,U1
91960124,7.661725563651396,0.6965205057864906,11,1,U1
92098244,4.628543477150817,0.9257086954301635,5,1,U1
92201888,3.090918441256454,0.6181836882512908,4,0.8,U1
92372749,2.0718654434250765,0.5179663608562691,2,0.5,U1
92438931,9.250390139863347,0.6166926759908897,12,0.8,U1
92487237,0.039536915683704675,0.039536915683704675,0,0,U1
92682071,6.793544743161596,0.7548383047957329,9,1,U1
92737249,3.645642689608216,0.6076071149347027,5,0.8333333333333334,U1
92906563,9.251383765321133,0.7709486471100945,12,1,U1
92945127,4.284264679114644,0.612037811302092,5,0.7142857142857143,U1
93370721,4.116345026839538,0.5145431283549422,5,0.625,U1
93415065,6.784383929155192,0.6784383929155192,10,1,U1
93564278,0.8079947575360419,0.8079947575360419,1,1,U1
93776773,2.201762600444928,0.733920866814976,3,1,U1
93835574,5.369654813142091,0.5966283125713434,7,0.7777777777777778,U1
94087418,2.1865939270543286,0.7288646423514429,3,1,U1
94102823,0.15203145478374835,0.15203145478374835,0,0,U1
94290126,1.3768846194166804,0.6884423097083402,2,1,U1
94363814,1.3768846194166804,0.6884423097083402,2,1,U1
94689850,0.9357798165137614,0.4678899082568807,2,1,U1
94742790,2.6006741330360637,0.6501685332590159,3,0.75,U1
94949061,3.7587629479295934,0.4698453684911992,5,0.625,U1
95103515,0.039536915683704675,0.039536915683704675,0,0,U1
95328366,4.26744263853678,0.6096346626481114,6,0.8571428571428571,U1
95401945,4.164803553249971,0.5949719361785674,5,0.7142857142857143,U1
95860891,1.147241501234013,0.5736207506170065,1,0.5,U1
95890516,0.8307121013543032,0.4153560506771516,1,0.5,U1
96426580,1.46229185859263,0.731145929296315,2,1,U1
96924969,0.673656618610747,0.3368283093053735,1,0.5,U1
